Path,validation_adam,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne,dataset_name,SequenceType
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_084942_NeuroImaging_C57J_MN_01_1_2_37.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_084942_NeuroImaging_C57J_MN_01_1_2_38.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_084942_NeuroImaging_C57J_MN_01_1_2_39.png,TRUE,TRUE,TRUE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_084942_NeuroImaging_C57J_MN_01_1_2_40.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_100116_NeuroImaging_C57J_MN_02_1_2_41.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_100116_NeuroImaging_C57J_MN_02_1_2_42.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_100116_NeuroImaging_C57J_MN_02_1_2_43.png,TRUE,FALSE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_100116_NeuroImaging_C57J_MN_02_1_2_44.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_111005_NeuroImaging_C57J_MN_03_1_2_45.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_111005_NeuroImaging_C57J_MN_03_1_2_46.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_111005_NeuroImaging_C57J_MN_03_1_2_47.png,TRUE,FALSE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190923_111005_NeuroImaging_C57J_MN_03_1_2_48.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_083751_NeuroImaging_C57J_MN_04_1_2_49.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_083751_NeuroImaging_C57J_MN_04_1_2_50.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_083751_NeuroImaging_C57J_MN_04_1_2_51.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_083751_NeuroImaging_C57J_MN_04_1_2_52.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_094743_NeuroImaging_C57J_MN_05_1_2_53.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_094743_NeuroImaging_C57J_MN_05_1_2_54.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_094743_NeuroImaging_C57J_MN_05_1_2_55.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_094743_NeuroImaging_C57J_MN_05_1_2_56.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_105837_NeuroImaging_C57J_MN_06_1_2_57.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_105837_NeuroImaging_C57J_MN_06_1_2_58.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_105837_NeuroImaging_C57J_MN_06_1_2_59.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_105837_NeuroImaging_C57J_MN_06_1_2_60.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_132157_NeuroImaging_C57J_MN_07_1_2_61.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_132157_NeuroImaging_C57J_MN_07_1_2_62.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_132157_NeuroImaging_C57J_MN_07_1_2_63.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_132157_NeuroImaging_C57J_MN_07_1_2_64.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_143207_NeuroImaging_C57J_MN_08_1_2_65.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_143207_NeuroImaging_C57J_MN_08_1_2_66.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_143207_NeuroImaging_C57J_MN_08_1_2_67.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_143207_NeuroImaging_C57J_MN_08_1_2_68.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_154317_NeuroImaging_C57J_MN_09_1_2_69.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_154317_NeuroImaging_C57J_MN_09_1_2_70.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_154317_NeuroImaging_C57J_MN_09_1_2_71.png,TRUE,TRUE,FALSE,TRUE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190926_154317_NeuroImaging_C57J_MN_09_1_2_72.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190927_090039_NeuroImaging_C57J_MN_10_1_2_73.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190927_090039_NeuroImaging_C57J_MN_10_1_2_74.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190927_090039_NeuroImaging_C57J_MN_10_1_2_75.png,TRUE,TRUE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20190927_090039_NeuroImaging_C57J_MN_10_1_2_76.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_142400_NeuroImaging_C57J_MN_11_1_5_1.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_142400_NeuroImaging_C57J_MN_11_1_5_2.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_142400_NeuroImaging_C57J_MN_11_1_5_3.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_142400_NeuroImaging_C57J_MN_11_1_5_4.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_153421_NeuroImaging_C57J_MN_12_1_2_5.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_153421_NeuroImaging_C57J_MN_12_1_2_6.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_153421_NeuroImaging_C57J_MN_12_1_2_7.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191007_153421_NeuroImaging_C57J_MN_12_1_2_8.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_092649_NeuroImaging_C57J_MN_13_1_3_10.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_092649_NeuroImaging_C57J_MN_13_1_3_11.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_092649_NeuroImaging_C57J_MN_13_1_3_12.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_092649_NeuroImaging_C57J_MN_13_1_3_9.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_104023_NeuroImaging_C57J_MN_14_1_2_13.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_104023_NeuroImaging_C57J_MN_14_1_2_14.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_104023_NeuroImaging_C57J_MN_14_1_2_15.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_104023_NeuroImaging_C57J_MN_14_1_2_16.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_130327_NeuroImaging_C57J_MN_15_1_2_17.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_130327_NeuroImaging_C57J_MN_15_1_2_18.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_130327_NeuroImaging_C57J_MN_15_1_2_19.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191010_130327_NeuroImaging_C57J_MN_15_1_2_20.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_083825_NeuroImaging_C57J_MN_16_1_2_21.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_083825_NeuroImaging_C57J_MN_16_1_2_22.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_083825_NeuroImaging_C57J_MN_16_1_2_23.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_083825_NeuroImaging_C57J_MN_16_1_2_24.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_095247_NeuroImaging_C57J_MN_17_1_2_25.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_095247_NeuroImaging_C57J_MN_17_1_2_26.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_095247_NeuroImaging_C57J_MN_17_1_2_27.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_095247_NeuroImaging_C57J_MN_17_1_2_28.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_110743_NeuroImaging_C57J_MN_18_1_2_29.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_110743_NeuroImaging_C57J_MN_18_1_2_30.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_110743_NeuroImaging_C57J_MN_18_1_2_31.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_110743_NeuroImaging_C57J_MN_18_1_2_32.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_140350_NeuroImaging_C57J_MN_20_1_2_33.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_140350_NeuroImaging_C57J_MN_20_1_2_34.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_140350_NeuroImaging_C57J_MN_20_1_2_35.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\anat_20191011_140350_NeuroImaging_C57J_MN_20_1_2_36.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_084942_NeuroImaging_C57J_MN_01_1_2_19.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_084942_NeuroImaging_C57J_MN_01_1_2_20.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_100116_NeuroImaging_C57J_MN_02_1_2_21.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_100116_NeuroImaging_C57J_MN_02_1_2_22.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_111005_NeuroImaging_C57J_MN_03_1_2_23.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190923_111005_NeuroImaging_C57J_MN_03_1_2_24.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_083751_NeuroImaging_C57J_MN_04_1_2_25.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_083751_NeuroImaging_C57J_MN_04_1_2_26.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_094743_NeuroImaging_C57J_MN_05_1_2_27.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_094743_NeuroImaging_C57J_MN_05_1_2_28.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_105837_NeuroImaging_C57J_MN_06_1_2_29.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_105837_NeuroImaging_C57J_MN_06_1_2_30.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_132157_NeuroImaging_C57J_MN_07_1_2_31.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_132157_NeuroImaging_C57J_MN_07_1_2_32.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_143207_NeuroImaging_C57J_MN_08_1_2_33.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_143207_NeuroImaging_C57J_MN_08_1_2_34.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_154317_NeuroImaging_C57J_MN_09_1_2_35.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190926_154317_NeuroImaging_C57J_MN_09_1_2_36.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190927_090039_NeuroImaging_C57J_MN_10_1_2_37.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20190927_090039_NeuroImaging_C57J_MN_10_1_2_38.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191007_142400_NeuroImaging_C57J_MN_11_1_5_1.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191007_142400_NeuroImaging_C57J_MN_11_1_5_2.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191007_153421_NeuroImaging_C57J_MN_12_1_2_3.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191007_153421_NeuroImaging_C57J_MN_12_1_2_4.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_092649_NeuroImaging_C57J_MN_13_1_3_5.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_092649_NeuroImaging_C57J_MN_13_1_3_6.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_104023_NeuroImaging_C57J_MN_14_1_2_7.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_104023_NeuroImaging_C57J_MN_14_1_2_8.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_130327_NeuroImaging_C57J_MN_15_1_2_10.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191010_130327_NeuroImaging_C57J_MN_15_1_2_9.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_083825_NeuroImaging_C57J_MN_16_1_2_11.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_083825_NeuroImaging_C57J_MN_16_1_2_12.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_095247_NeuroImaging_C57J_MN_17_1_2_13.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_095247_NeuroImaging_C57J_MN_17_1_2_14.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_110743_NeuroImaging_C57J_MN_18_1_2_15.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_110743_NeuroImaging_C57J_MN_18_1_2_16.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_140350_NeuroImaging_C57J_MN_20_1_2_17.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Mi\manual_slice_inspection\diff_20191011_140350_NeuroImaging_C57J_MN_20_1_2_18.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Mi,diff
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_095645_A131020_A131020_1_1_1.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_095645_A131020_A131020_1_1_2.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_095645_A131020_A131020_1_1_3.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_095645_A131020_A131020_1_1_4.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_095645_A131020_A131020_1_1_5.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_121423_B131020_B131020_1_1_36.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_121423_B131020_B131020_1_1_37.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_121423_B131020_B131020_1_1_38.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_121423_B131020_B131020_1_1_39.png,FALSE,FALSE,FALSE,FALSE,TRUE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_121423_B131020_B131020_1_1_40.png,TRUE,FALSE,FALSE,FALSE,TRUE,7_m_Se,anat
C:\Users\aswen\Desktop\Code\Validation3\7_m_Se\manual_slice_inspection\anat_20201013_141300_C131020_C131020_1_1_71.png,FALSE,FALSE,FALSE,FALSE,FALSE,7_m_Se,anat
